GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42300222,685,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,4,1,5,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-80,117,1,0,20240509,OKC,DAL
Shot Chart Detail,42300223,17,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,11,18,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,21,1629655,Daniel Gafford,1610612742,Dallas Mavericks,1,10,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,25,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,16,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-64,122,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,30,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,1,9,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,20,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,37,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,9,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-88,241,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,39,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,9,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,25,41,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,53,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,8,3,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,42,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,66,1641726,Dereck Lively II,1610612742,Dallas Mavericks,1,6,42,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,2,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,71,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,1,6,14,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,74,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,86,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,76,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,34,67,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,91,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,5,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,189,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,97,202681,Kyrie Irving,1610612742,Dallas Mavericks,1,5,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-20,83,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,100,1630182,Josh Green,1610612742,Dallas Mavericks,1,4,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,4,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,102,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,4,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,190,153,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,104,1641726,Dereck Lively II,1610612742,Dallas Mavericks,1,4,33,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-20,59,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,106,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,4,30,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,113,202681,Kyrie Irving,1610612742,Dallas Mavericks,1,4,7,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,77,17,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,126,202681,Kyrie Irving,1610612742,Dallas Mavericks,1,2,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1,195,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,129,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,1,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-145,215,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,146,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,1,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,5,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,148,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,1,1,0,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,230,101,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,159,1629655,Daniel Gafford,1610612742,Dallas Mavericks,1,0,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,5,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,164,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,52,191,485,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,173,1629023,P.J. Washington,1610612742,Dallas Mavericks,2,11,48,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,16,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,177,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,11,11,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-26,94,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,181,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,10,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,92,139,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,185,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,10,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,25,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,189,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,9,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-159,214,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,196,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,9,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-138,207,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,202,1641726,Dereck Lively II,1610612742,Dallas Mavericks,2,8,48,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,10,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,207,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,8,26,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,50,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,211,202681,Kyrie Irving,1610612742,Dallas Mavericks,2,7,56,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,215,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,215,1629023,P.J. Washington,1610612742,Dallas Mavericks,2,7,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,5,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,217,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,7,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,1,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,221,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,7,27,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,69,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,228,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,6,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,31,251,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,233,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,2,6,31,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,33,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,241,1641726,Dereck Lively II,1610612742,Dallas Mavericks,2,6,23,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,250,1629023,P.J. Washington,1610612742,Dallas Mavericks,2,5,51,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,25,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,258,1641726,Dereck Lively II,1610612742,Dallas Mavericks,2,5,20,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-25,73,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,271,1629023,P.J. Washington,1610612742,Dallas Mavericks,2,4,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-31,58,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,277,1629023,P.J. Washington,1610612742,Dallas Mavericks,2,4,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,1,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,288,202681,Kyrie Irving,1610612742,Dallas Mavericks,2,3,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,50,56,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,291,1629023,P.J. Washington,1610612742,Dallas Mavericks,2,3,12,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,37,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,295,202681,Kyrie Irving,1610612742,Dallas Mavericks,2,2,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,34,94,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,302,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,12,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,48,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,313,202681,Kyrie Irving,1610612742,Dallas Mavericks,2,1,45,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,159,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,321,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,2,1,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-143,188,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,327,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,0,8,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-211,130,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,336,1629655,Daniel Gafford,1610612742,Dallas Mavericks,3,11,47,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,340,1629023,P.J. Washington,1610612742,Dallas Mavericks,3,11,13,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,21,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,347,202681,Kyrie Irving,1610612742,Dallas Mavericks,3,10,56,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,9,125,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,350,1629655,Daniel Gafford,1610612742,Dallas Mavericks,3,10,52,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,355,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,3,9,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,38,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,362,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,26,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,69,22,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,364,1629023,P.J. Washington,1610612742,Dallas Mavericks,3,9,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,14,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,367,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,3,8,54,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,20,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,370,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,3,8,53,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,4,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,404,1629023,P.J. Washington,1610612742,Dallas Mavericks,3,7,0,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,5,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,408,1629023,P.J. Washington,1610612742,Dallas Mavericks,3,6,39,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,417,1630182,Josh Green,1610612742,Dallas Mavericks,3,6,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,0,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,422,1630182,Josh Green,1610612742,Dallas Mavericks,3,5,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,172,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,424,202681,Kyrie Irving,1610612742,Dallas Mavericks,3,5,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,50,246,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,426,202681,Kyrie Irving,1610612742,Dallas Mavericks,3,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,98,243,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,430,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,19,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,69,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,433,202681,Kyrie Irving,1610612742,Dallas Mavericks,3,4,54,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,107,55,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,437,1629023,P.J. Washington,1610612742,Dallas Mavericks,3,4,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,6,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,444,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,54,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,42,89,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,448,1629023,P.J. Washington,1610612742,Dallas Mavericks,3,3,12,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,13,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,450,202681,Kyrie Irving,1610612742,Dallas Mavericks,3,3,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,203,136,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,464,1629655,Daniel Gafford,1610612742,Dallas Mavericks,3,2,20,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,472,202681,Kyrie Irving,1610612742,Dallas Mavericks,3,1,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-97,229,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,484,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,3,0,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-88,152,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,488,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,3,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,170,178,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,502,203501,Tim Hardaway Jr.,1610612742,Dallas Mavericks,4,11,17,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,40,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,506,1629023,P.J. Washington,1610612742,Dallas Mavericks,4,10,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,14,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,516,1641726,Dereck Lively II,1610612742,Dallas Mavericks,4,10,14,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,17,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,524,202681,Kyrie Irving,1610612742,Dallas Mavericks,4,9,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,45,68,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,527,202681,Kyrie Irving,1610612742,Dallas Mavericks,4,9,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-26,120,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,530,202681,Kyrie Irving,1610612742,Dallas Mavericks,4,8,38,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,116,93,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,533,1641726,Dereck Lively II,1610612742,Dallas Mavericks,4,8,13,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,548,1629023,P.J. Washington,1610612742,Dallas Mavericks,4,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,26,253,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,564,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,6,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,595,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,4,5,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,14,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,599,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,4,4,54,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,-4,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,609,1629023,P.J. Washington,1610612742,Dallas Mavericks,4,4,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,38,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,648,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,2,11,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,24,1,1,20240511,DAL,OKC
Shot Chart Detail,42300223,653,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,1,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-29,197,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,660,1629023,P.J. Washington,1610612742,Dallas Mavericks,4,1,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,19,1,0,20240511,DAL,OKC
Shot Chart Detail,42300223,664,202681,Kyrie Irving,1610612742,Dallas Mavericks,4,0,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,58,1,1,20240511,DAL,OKC
Shot Chart Detail,42300224,15,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,11,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,25,1,0,20240513,DAL,OKC
Shot Chart Detail,42300224,18,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,96,27,1,1,20240513,DAL,OKC
Shot Chart Detail,42300224,21,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,45,302,1,0,20240513,DAL,OKC
Shot Chart Detail,42300224,24,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,3,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-47,122,1,0,20240513,DAL,OKC
Shot Chart Detail,42300224,28,1629655,Daniel Gafford,1610612742,Dallas Mavericks,1,9,38,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20240513,DAL,OKC
Shot Chart Detail,42300224,50,1629655,Daniel Gafford,1610612742,Dallas Mavericks,1,8,7,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,1,20240513,DAL,OKC
Shot Chart Detail,42300224,54,202681,Kyrie Irving,1610612742,Dallas Mavericks,1,7,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,17,1,0,20240513,DAL,OKC
Shot Chart Detail,42300224,58,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,1,7,33,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,51,1,0,20240513,DAL,OKC
Shot Chart Detail,42300224,60,1627884,Derrick Jones Jr.,1610612742,Dallas Mavericks,1,7,32,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240513,DAL,OKC
